ID,REV
254,1419.8622469776637
255,1370.7870403634029
256,988.5525076324217
257,1132.770531161197
258,1489.2334506512818
259,1139.823367058036
260,1084.5625814888456
261,1630.063377943126
262,1387.171951695101
263,1475.8377398655296
264,1462.5625240010895
265,1558.0580570423303
266,1036.653845071714
267,1139.823367058036
268,1530.1545392037108
269,1391.6547356926555
270,1410.645078344224
271,1489.2334506512818
272,1469.1851380386995
273,1089.4735779481184
