ID,REV
241,1764.5036118586754
242,502.92916366877523
243,1301.9797790891118
244,1537.721799679552
245,982.6315498111577
246,1516.4087414511632
247,2301.4529384503444
248,2533.368504685384
249,2666.4680043691346
250,2195.0919574557356
251,1857.2080674063798
252,1046.1421680660108
253,537.6867504869355
254,1587.7295487153972
255,1431.6293462709987
256,1046.2210935350379
257,943.0301032998034
258,1678.3044763344105
259,1536.5382209455058
260,1450.5262968920297
261,1961.895648111467
262,1570.4140924970086
263,1578.2084417853812
264,1693.3300894219242
265,1875.9343908204678
266,1334.7159201764014
267,1478.648204668275
268,1534.4552793012808
269,1499.4305402114207
270,1726.1593271348097
271,1726.1593271348097
272,1568.1391981942422
273,1459.8403314085965
