ID,REV
167,1836.5595964942918
168,662.679191786314
169,1035.6756050435413
170,1713.908243407076
171,2027.1557094705836
172,2172.2237967742426
173,2385.846760129612
174,2581.952287326772
175,588.4725193979937
176,1358.781030788247
177,2291.9118656233145
178,1660.2439406577275
179,1482.8774082139912
180,1616.6902104839273
181,2035.8201720835877
182,525.5053318966089
183,1268.7608158512267
184,2327.673301674798
185,1842.3108122055983
186,2337.6222356434278
187,2542.2842112506373
188,1985.80448685762
189,1607.1226304432325
190,1278.677391449426
191,1156.2124636375527
192,1935.5479845434572
193,2017.1723418129193
194,498.64808983273406
195,1653.4658856614042
196,1229.3733450179436
197,946.7142170643028
198,2086.699606116261
199,1424.7864819133306
200,2067.5857272902613
201,2248.6056428404854
202,745.7305227479759
203,1170.9397541818896
204,1170.9397541818896
205,1922.9222648094417
206,2161.525995566074
207,2099.8167617554163
208,763.2859358773603
209,906.4757184997736
210,977.5843978385413
211,908.2311235495545
212,1397.3109685906024
213,1484.2831160840328
214,1873.1883255387716
215,1319.1874583450676
216,2027.1557094705836
217,1312.6252258066804
218,1392.7398306708906
219,1471.2472846776545
220,1608.8934719166434
221,1976.3997412351157
222,1103.5440421768317
223,1638.3203675960253
224,660.9898285700699
225,1194.2932217552855
226,1882.4590890517632
227,2088.1021178011183
228,1958.2961938653964
229,2052.5108044216668
230,1270.2694405783861
231,677.4381660312046
232,1206.144041674667
233,1705.4675616945185
234,1854.783544058256
235,1997.3528630912972
236,1580.2684238252152
237,1362.2047869689575
238,1286.4695756347555
239,1212.9281620063175
240,1958.2961938653964
241,1987.1391849562349
242,626.4393563329054
243,1575.9331714018033
244,1199.0355665922657
245,649.1041021317038
246,998.6999194568846
247,1636.4797189940605
248,1762.2689518648049
249,1833.2640539574086
250,1503.7272052829032
251,1383.3391918655775
252,750.027131433425
253,424.0667855487361
254,1229.0019908618622
255,1133.7172384226185
256,815.5789403212375
257,783.6954195236046
258,1543.5266475196572
259,1273.856983387106
260,1218.494953501798
261,1826.860865831241
262,1440.993457210441
263,1544.5640820179865
264,1630.7638552685066
265,1764.8050732192046
266,1142.7477657077093
267,1236.6763267504605
268,1440.444976657555
269,1484.7491936745828
270,1655.0967638684608
271,1655.0967638684608
272,1536.957389039462
273,1224.525515619699
