ID,REV
236,1359.873740546638
237,1159.3505713714421
238,1545.309025761591
239,1450.8629869023341
240,1569.5818752308091
241,1633.1003702416617
242,505.6462087643957
243,1270.226543216363
244,1483.81720393334
245,1310.622071229711
246,1843.1486608429532
247,2025.5802472905195
248,2191.326177367536
249,2285.2009679688135
250,2000.5334325968374
251,1662.8929907748961
252,1334.1100520234397
253,750.1068644280202
254,1501.573833834541
255,1378.3622476948724
256,1059.0662275575173
257,1001.2883579718737
258,1516.0296909534525
259,1784.585564103582
260,1702.3263887463218
261,1702.3263887463218
262,1425.4183451709062
263,1410.8232863253368
264,1494.588053512092
265,1625.3850154402426
266,1575.0459279463103
267,1737.5909084601774
268,1362.4324501735816
269,1365.8456554847746
270,1532.8490889505172
271,1532.8490889505172
272,1416.9085683014996
273,1711.2757771358336
